id_orden; num_revision; fecha_pedido; fecha_vencimiento; fecha_envio; estado; es_pedido_online; folio_pedido; orden_compra_cliente; numero_cuenta; id_cliente; id_vendedor; id_territorio; id_direccion_facturacion; id_direccion_envio; id_metodo_envio; id_tarjeta_credito; codigo_autorizacion_tc; id_tasa_cambio; sub_total; impuestos; flete; total_neto; observaciones; guid_fila; fecha_modificacion
47725;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;False;SO47725;PO9831133395;10-4020-000081;29704;279;5;917;917;5;17902;108750Vi92831;;43807.0013;4199.6179;1312.3806;49318.9998;;{70833BF7-26E6-4298-829A-792268F88FC9};2012-09-06 00:00:00
47726;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;False;SO47726;PO9657190563;10-4020-000315;29549;279;5;943;943;5;7083;118752Vi36747;;28570.8366;2736.5876;855.1836;32162.6078;;{E36B88CB-EFF8-48FC-8598-C9EB1F5F2950};2012-09-06 00:00:00
47727;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;False;SO47727;PO9889125084;10-4020-000494;29500;279;5;962;962;5;10709;18784Vi55278;;209.256;20.6466;6.4521;236.3547;;{7D88B994-42C2-4F73-B8C1-0806C65393EB};2012-09-06 00:00:00
47728;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;False;SO47728;PO9947192869;10-4020-000603;29849;279;5;977;977;5;1402;98792Vi7192;;1308.9375;125.658;39.2681;1473.8636;;{AA1030B0-65B5-4392-A6FD-9426A76D5CCC};2012-09-06 00:00:00
47729;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;False;SO47729;PO9976143255;10-4020-000242;29999;279;5;934;934;5;3600;68800Vi18966;;324.4527;32.0127;10.004;366.4694;;{434BA4CC-0AA4-4DAA-AEA3-C8540BC4E85A};2012-09-06 00:00:00
47730;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;False;SO47730;PO10092115748;10-4020-000252;30096;274;2;782;782;5;10;58802Vi35;;26305.4643;2539.2861;793.5269;29638.2773;;{B1176F45-70F4-4500-95DF-D3162F228C8A};2012-09-06 00:00:00
47731;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47731;;10-4030-012283;12283;;10;27322;27322;1;3215;331386Vi16921;5402;2049.0982;163.9279;51.2275;2264.2536;;{E477992C-2591-4955-92E3-923381C60276};2012-09-06 00:00:00
47732;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47732;;10-4030-013452;13452;;4;18322;18322;1;6502;932072Vi33761;;2443.35;195.468;61.0838;2699.9018;;{B5F539E4-4581-445D-ABAD-F74CE0187D38};2012-09-06 00:00:00
47733;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47733;;10-4030-013461;13461;;4;27683;27683;1;4966;232077Vi26034;;2181.5625;174.525;54.5391;2410.6266;;{412F2EC2-2069-4EFA-8499-8AB1309F0859};2012-09-06 00:00:00
47734;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47734;;10-4030-015333;15333;;4;19152;19152;1;18288;533696Vi94917;;782.99;62.6392;19.5748;865.204;;{477FBB00-F72B-4F71-B5CE-167632BF8C10};2012-09-06 00:00:00
47735;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47735;;10-4030-027084;27084;;6;22200;22200;1;15061;1033703Vi77922;5399;782.99;62.6392;19.5748;865.204;;{E7545AFA-D2C9-4D7E-A343-40CAFE65B87C};2012-09-06 00:00:00
47736;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47736;;10-4030-012705;12705;;9;25154;25154;1;1225;835739Vi6204;5397;2049.0982;163.9279;51.2275;2264.2536;;{C8EE4673-A629-4DC2-A406-69C1C9D114BB};2012-09-06 00:00:00
47737;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47737;;10-4030-013018;13018;;9;18377;18377;1;16469;235758Vi85228;5397;2071.4196;165.7136;51.7855;2288.9187;;{9FD5BA3C-1512-4E00-9EAB-5C24439981EB};2012-09-06 00:00:00
47738;8;2012-08-30 00:00:00;2012-09-11 00:00:00;2012-09-06 00:00:00;5;True;SO47738;;10-4030-026165;26165;;9;11834;11834;1;14968;136008Vi77518;5397;782.99;62.6392;19.5748;865.204;;{403FEE54-7654-4929-932F-DBAE67697FFB};2012-09-06 00:00:00
47739;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47739;;10-4030-020839;20839;;10;19707;19707;1;3763;1132650Vi19823;5413;782.99;62.6392;19.5748;865.204;;{5C34B39A-4956-472D-96B6-25692FB57953};2012-09-07 00:00:00
47740;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47740;;10-4030-015337;15337;;4;28878;28878;1;16681;833697Vi86397;;782.99;62.6392;19.5748;865.204;;{C994964C-6FF1-4CB1-AB58-007E0A504EFE};2012-09-07 00:00:00
47741;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47741;;10-4030-015343;15343;;4;22307;22307;1;9724;533704Vi50114;;782.99;62.6392;19.5748;865.204;;{9B6C3124-7773-42F9-87A3-34BD6362B5DB};2012-09-07 00:00:00
47742;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47742;;10-4030-022180;22180;;9;20073;20073;1;13022;1133989Vi67364;5408;2181.5625;174.525;54.5391;2410.6266;;{7FB835CF-AC07-48EC-99D3-B54D47FB02FA};2012-09-07 00:00:00
47743;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47743;;10-4030-012988;12988;;9;20693;20693;1;2516;835742Vi13130;5408;2049.0982;163.9279;51.2275;2264.2536;;{F16B0F88-B754-41A5-8FA4-8D80777F2886};2012-09-07 00:00:00
47744;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47744;;10-4030-012989;12989;;9;13555;13555;1;11767;1135743Vi60849;5408;2049.0982;163.9279;51.2275;2264.2536;;{A62B672F-81F5-4DD3-BE7D-D0AAD31DF2CE};2012-09-07 00:00:00
47745;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47745;;10-4030-012998;12998;;9;12436;12436;1;13284;1135749Vi68885;5408;2049.0982;163.9279;51.2275;2264.2536;;{999B257C-6AAC-421B-A46E-55055AD7E809};2012-09-07 00:00:00
47746;8;2012-08-31 00:00:00;2012-09-12 00:00:00;2012-09-07 00:00:00;5;True;SO47746;;10-4030-013022;13022;;9;21891;21891;1;13555;235761Vi70241;5408;2049.0982;163.9279;51.2275;2264.2536;;{857BFCEC-F330-4794-A5B7-860B128C003B};2012-09-07 00:00:00
47747;8;2012-09-01 00:00:00;2012-09-13 00:00:00;2012-09-08 00:00:00;5;True;SO47747;;10-4030-016253;16253;;8;26361;26361;1;3307;1231538Vi17377;;2181.5625;174.525;54.5391;2410.6266;;{7356459A-A05D-4F07-A4D6-D55EB02A8CCB};2012-09-08 00:00:00
47748;8;2012-09-01 00:00:00;2012-09-13 00:00:00;2012-09-08 00:00:00;5;True;SO47748;;10-4030-026485;26485;;1;14440;14440;1;7990;633328Vi41392;;2071.4196;165.7136;51.7855;2288.9187;;{217D319A-B09A-445F-99FA-DDB4FD782E38};2012-09-08 00:00:00
47749;8;2012-09-01 00:00:00;2012-09-13 00:00:00;2012-09-08 00:00:00;5;True;SO47749;;10-4030-022172;22172;;9;12855;12855;1;3257;433984Vi17151;5419;2181.5625;174.525;54.5391;2410.6266;;{FA179CDB-9795-4DD2-A2E6-87F7A1C0DFC8};2012-09-08 00:00:00
47750;8;2012-09-01 00:00:00;2012-09-13 00:00:00;2012-09-08 00:00:00;5;True;SO47750;;10-4030-021976;21976;;9;17203;17203;1;13674;334949Vi70853;5419;2443.35;195.468;61.0838;2699.9018;;{D879C58A-4A06-4CEB-A7CB-4257EF16E484};2012-09-08 00:00:00
47751;8;2012-09-01 00:00:00;2012-09-13 00:00:00;2012-09-08 00:00:00;5;True;SO47751;;10-4030-021983;21983;;9;14745;14745;1;5574;1234952Vi29194;5419;2443.35;195.468;61.0838;2699.9018;;{E60A623D-A055-44A7-959E-34A636AE65A4};2012-09-08 00:00:00
47752;8;2012-09-01 00:00:00;2012-09-13 00:00:00;2012-09-08 00:00:00;5;True;SO47752;;10-4030-021994;21994;;9;27824;27824;1;1384;1134957Vi7058;5419;2181.5625;174.525;54.5391;2410.6266;;{3FBA6416-3CAC-4029-9D86-7B00F9CF8AFE};2012-09-08 00:00:00
47753;8;2012-09-01 00:00:00;2012-09-13 00:00:00;2012-09-08 00:00:00;5;True;SO47753;;10-4030-013020;13020;;9;25037;25037;1;9954;335759Vi51190;5419;2049.0982;163.9279;51.2275;2264.2536;;{83FC75D1-DAC0-43F2-B6CE-05818B225475};2012-09-08 00:00:00
47754;8;2012-09-02 00:00:00;2012-09-14 00:00:00;2012-09-09 00:00:00;5;True;SO47754;;10-4030-014104;14104;;4;11880;11880;1;12069;930333Vi62393;;1000.4375;80.035;25.0109;1105.4834;;{EA3FB86A-03A7-4419-837C-167399A23632};2012-09-09 00:00:00
47755;8;2012-09-02 00:00:00;2012-09-14 00:00:00;2012-09-09 00:00:00;5;True;SO47755;;10-4030-017195;17195;;7;17336;17336;1;12385;431279Vi64057;;1000.4375;80.035;25.0109;1105.4834;;{7AB72285-35C5-4F23-B815-3AA002ADEF05};2012-09-09 00:00:00
47756;8;2012-09-02 00:00:00;2012-09-14 00:00:00;2012-09-09 00:00:00;5;True;SO47756;;10-4030-012272;12272;;10;15660;15660;1;17354;1231381Vi90145;5435;2071.4196;165.7136;51.7855;2288.9187;;{3DDB02DE-3D6D-489A-AA30-9498460FA53E};2012-09-09 00:00:00
47757;8;2012-09-02 00:00:00;2012-09-14 00:00:00;2012-09-09 00:00:00;5;True;SO47757;;10-4030-016530;16530;;10;17850;17850;1;4596;1231525Vi24157;5435;2181.5625;174.525;54.5391;2410.6266;;{B480437A-E74B-4969-8378-CB13C4D1131E};2012-09-09 00:00:00
47758;8;2012-09-02 00:00:00;2012-09-14 00:00:00;2012-09-09 00:00:00;5;True;SO47758;;10-4030-016550;16550;;10;16911;16911;1;13954;631534Vi72367;5435;2181.5625;174.525;54.5391;2410.6266;;{CED6A07E-65D0-4F09-96BF-B9A2AAD98771};2012-09-09 00:00:00
47759;8;2012-09-02 00:00:00;2012-09-14 00:00:00;2012-09-09 00:00:00;5;True;SO47759;;10-4030-014773;14773;;7;15120;15120;1;14231;831539Vi73783;;2181.5625;174.525;54.5391;2410.6266;;{7106227B-28FE-4007-9C1C-FC5A556880F0};2012-09-09 00:00:00
47760;8;2012-09-02 00:00:00;2012-09-14 00:00:00;2012-09-09 00:00:00;5;True;SO47760;;10-4030-013482;13482;;4;12472;12472;1;14413;832086Vi74692;;2181.5625;174.525;54.5391;2410.6266;;{C8FE5CB3-4E9E-41FD-90A2-97D364B83B21};2012-09-09 00:00:00
47761;8;2012-09-03 00:00:00;2012-09-15 00:00:00;2012-09-10 00:00:00;5;True;SO47761;;10-4030-020548;20548;;8;29284;29284;1;;;;782.99;62.6392;19.5748;865.204;;{EF4E9568-3EC1-45F0-9D8B-E9165501F2DF};2012-09-10 00:00:00
47762;8;2012-09-03 00:00:00;2012-09-15 00:00:00;2012-09-10 00:00:00;5;True;SO47762;;10-4030-026330;26330;;1;22926;22926;1;13993;433436Vi72576;;2071.4196;165.7136;51.7855;2288.9187;;{54FB93A8-91F1-42D0-9082-9336BD7BAE27};2012-09-10 00:00:00
47763;8;2012-09-03 00:00:00;2012-09-15 00:00:00;2012-09-10 00:00:00;5;True;SO47763;;10-4030-022170;22170;;9;28853;28853;1;6439;1133982Vi33436;5441;2181.5625;174.525;54.5391;2410.6266;;{85663497-D14B-4126-A81D-EBCEC90C88E2};2012-09-10 00:00:00
47764;8;2012-09-04 00:00:00;2012-09-16 00:00:00;2012-09-11 00:00:00;5;True;SO47764;;10-4030-028711;28711;;7;18961;18961;1;13489;931387Vi69875;;2071.4196;165.7136;51.7855;2288.9187;;{97AF5A8F-A83F-4454-AEB6-3FB88C4DA210};2012-09-11 00:00:00
47765;8;2012-09-04 00:00:00;2012-09-16 00:00:00;2012-09-11 00:00:00;5;True;SO47765;;10-4030-026343;26343;;1;17144;17144;1;17894;1033322Vi92794;;2049.0982;163.9279;51.2275;2264.2536;;{2C160F8B-0639-4EB5-911A-69E292290248};2012-09-11 00:00:00
47766;8;2012-09-04 00:00:00;2012-09-16 00:00:00;2012-09-11 00:00:00;5;True;SO47766;;10-4030-026329;26329;;4;16195;16195;1;16243;1233435Vi84003;;2049.0982;163.9279;51.2275;2264.2536;;{9BE036B8-F8B8-4FD3-84D0-B11381EFDE1D};2012-09-11 00:00:00
47767;8;2012-09-04 00:00:00;2012-09-16 00:00:00;2012-09-11 00:00:00;5;True;SO47767;;10-4030-024902;24902;;9;28902;28902;1;2095;734815Vi10907;5452;1000.4375;80.035;25.0109;1105.4834;;{5DC9D153-B667-47A6-AAD2-6EFA7BAD3968};2012-09-11 00:00:00
47768;8;2012-09-04 00:00:00;2012-09-16 00:00:00;2012-09-11 00:00:00;5;True;SO47768;;10-4030-021985;21985;;9;15725;15725;1;5810;134954Vi30319;5452;2181.5625;174.525;54.5391;2410.6266;;{C6E3E54E-BB99-4E12-972C-49C29D67961A};2012-09-11 00:00:00
47769;8;2012-09-04 00:00:00;2012-09-16 00:00:00;2012-09-11 00:00:00;5;True;SO47769;;10-4030-012703;12703;;9;24099;24099;1;8993;1235738Vi46354;5452;2049.0982;163.9279;51.2275;2264.2536;;{C1C6E623-8033-484E-996A-87F2029E0AA1};2012-09-11 00:00:00
47770;8;2012-09-04 00:00:00;2012-09-16 00:00:00;2012-09-11 00:00:00;5;True;SO47770;;10-4030-026375;26375;;9;29403;29403;1;;;5452;782.99;62.6392;19.5748;865.204;;{FFA7CCA1-69D7-4011-B114-F96DDDA6BDA2};2012-09-11 00:00:00
47771;8;2012-09-05 00:00:00;2012-09-17 00:00:00;2012-09-12 00:00:00;5;True;SO47771;;10-4030-022181;22181;;9;28119;28119;1;4951;1233990Vi25988;5463;2181.5625;174.525;54.5391;2410.6266;;{03FAFF5D-F1DC-4B5B-ACD7-64C233811375};2012-09-12 00:00:00
47772;8;2012-09-05 00:00:00;2012-09-17 00:00:00;2012-09-12 00:00:00;5;True;SO47772;;10-4030-022195;22195;;9;28286;28286;1;466;233993Vi2415;5463;2443.35;195.468;61.0838;2699.9018;;{6D165F84-1924-4842-BF43-B7FC57D7DCD4};2012-09-12 00:00:00
47773;8;2012-09-05 00:00:00;2012-09-17 00:00:00;2012-09-12 00:00:00;5;True;SO47773;;10-4030-015345;15345;;4;21644;21644;1;11194;134513Vi57751;;782.99;62.6392;19.5748;865.204;;{AF9C22E8-D9A1-48E9-9509-CBF21629FAF1};2012-09-12 00:00:00
47774;8;2012-09-05 00:00:00;2012-09-17 00:00:00;2012-09-12 00:00:00;5;True;SO47774;;10-4030-015346;15346;;4;13907;13907;1;4790;1134514Vi25144;;782.99;62.6392;19.5748;865.204;;{F787906E-2751-4D3D-875F-315370FC204F};2012-09-12 00:00:00
47775;8;2012-09-05 00:00:00;2012-09-17 00:00:00;2012-09-12 00:00:00;5;True;SO47775;;10-4030-021980;21980;;9;15110;15110;1;18491;135658Vi96038;5463;2443.35;195.468;61.0838;2699.9018;;{D504F03C-8FB1-47FA-A673-7DA565B08769};2012-09-12 00:00:00
47776;8;2012-09-05 00:00:00;2012-09-17 00:00:00;2012-09-12 00:00:00;5;True;SO47776;;10-4030-013007;13007;;9;17701;17701;1;6679;535754Vi34768;5463;2071.4196;165.7136;51.7855;2288.9187;;{DD1EF192-C7B0-4C57-BBA0-251B8C8A6180};2012-09-12 00:00:00
47777;8;2012-09-05 00:00:00;2012-09-17 00:00:00;2012-09-12 00:00:00;5;True;SO47777;;10-4030-026162;26162;;9;12352;12352;1;8101;436007Vi41995;5463;782.99;62.6392;19.5748;865.204;;{3F5FABDC-0DDD-47B5-82CF-73E0323F4E1C};2012-09-12 00:00:00
47778;8;2012-09-06 00:00:00;2012-09-18 00:00:00;2012-09-13 00:00:00;5;True;SO47778;;10-4030-012284;12284;;10;17809;17809;1;5286;931389Vi27636;5479;2071.4196;165.7136;51.7855;2288.9187;;{FB4A2309-5687-4386-BD07-AB32C97DDAAB};2012-09-13 00:00:00
47779;8;2012-09-06 00:00:00;2012-09-18 00:00:00;2012-09-13 00:00:00;5;True;SO47779;;10-4030-016269;16269;;8;29116;29116;1;17697;331545Vi91840;;2181.5625;174.525;54.5391;2410.6266;;{3F93EA17-8F60-4B5B-AD81-B6642BA8E529};2012-09-13 00:00:00
47780;8;2012-09-06 00:00:00;2012-09-18 00:00:00;2012-09-13 00:00:00;5;True;SO47780;;10-4030-014105;14105;;4;14396;14396;1;18414;431967Vi95673;;1000.4375;80.035;25.0109;1105.4834;;{56FA2EA5-DC48-4683-8F82-6B42AABB9B02};2012-09-13 00:00:00
47781;8;2012-09-06 00:00:00;2012-09-18 00:00:00;2012-09-13 00:00:00;5;True;SO47781;;10-4030-025991;25991;;6;16768;16768;1;14936;232087Vi77378;5476;2181.5625;174.525;54.5391;2410.6266;;{CA8EC5C4-AE68-4DC3-98A8-9FF234958196};2012-09-13 00:00:00
47782;8;2012-09-06 00:00:00;2012-09-18 00:00:00;2012-09-13 00:00:00;5;True;SO47782;;10-4030-022032;22032;;9;17247;17247;1;7286;133979Vi37805;5474;2181.5625;174.525;54.5391;2410.6266;;{99F447A6-0BD2-4B44-9587-99E23A4427F0};2012-09-13 00:00:00
47783;8;2012-09-06 00:00:00;2012-09-18 00:00:00;2012-09-13 00:00:00;5;True;SO47783;;10-4030-022197;22197;;9;27528;27528;1;9791;833995Vi50447;5474;2181.5625;174.525;54.5391;2410.6266;;{3E08B0EF-FBAD-47BA-A66B-5753D891CE69};2012-09-13 00:00:00
47784;8;2012-09-06 00:00:00;2012-09-18 00:00:00;2012-09-13 00:00:00;5;True;SO47784;;10-4030-013078;13078;;9;17470;17470;1;19159;335773Vi99572;5474;2071.4196;165.7136;51.7855;2288.9187;;{3B54D7DB-31C0-4F5C-9C5C-AEC57B06C2BF};2012-09-13 00:00:00
47785;8;2012-09-07 00:00:00;2012-09-19 00:00:00;2012-09-14 00:00:00;5;True;SO47785;;10-4030-028708;28708;;7;14674;14674;1;14244;831384Vi73856;;2071.4196;165.7136;51.7855;2288.9187;;{54AE694F-53B9-4103-8BB4-5D2E41142C74};2012-09-14 00:00:00
47786;8;2012-09-07 00:00:00;2012-09-19 00:00:00;2012-09-14 00:00:00;5;True;SO47786;;10-4030-014719;14719;;7;14631;14631;1;403;1031537Vi2031;;2443.35;195.468;61.0838;2699.9018;;{F614BE5F-33D5-4B39-9306-3F9A0F3A1770};2012-09-14 00:00:00
47787;8;2012-09-07 00:00:00;2012-09-19 00:00:00;2012-09-14 00:00:00;5;True;SO47787;;10-4030-016585;16585;;10;27046;27046;1;8129;931551Vi42142;5490;2443.35;195.468;61.0838;2699.9018;;{892A2776-A749-4926-BECC-20F8D35C25CF};2012-09-14 00:00:00
47788;8;2012-09-08 00:00:00;2012-09-20 00:00:00;2012-09-15 00:00:00;5;True;SO47788;;10-4030-016546;16546;;10;17096;17096;1;542;931530Vi2812;5501;2181.5625;174.525;54.5391;2410.6266;;{8AA4919A-1BC9-4C91-A707-7D54F0C18839};2012-09-15 00:00:00
47789;8;2012-09-08 00:00:00;2012-09-20 00:00:00;2012-09-15 00:00:00;5;True;SO47789;;10-4030-013453;13453;;4;12031;12031;1;7800;432073Vi40424;;2181.5625;174.525;54.5391;2410.6266;;{F663F847-EA5B-4C4A-B16C-3E8764A35150};2012-09-15 00:00:00
47790;8;2012-09-08 00:00:00;2012-09-20 00:00:00;2012-09-15 00:00:00;5;True;SO47790;;10-4030-022173;22173;;9;13857;13857;1;3661;333985Vi19312;5496;2181.5625;174.525;54.5391;2410.6266;;{0AE0A153-5D29-44FC-8A2D-AB5D8B6D2043};2012-09-15 00:00:00
47791;8;2012-09-08 00:00:00;2012-09-20 00:00:00;2012-09-15 00:00:00;5;True;SO47791;;10-4030-013036;13036;;9;16655;16655;1;12563;935765Vi65004;5496;2049.0982;163.9279;51.2275;2264.2536;;{D02B1ECA-9874-409A-9089-C026F3C2FA54};2012-09-15 00:00:00
47792;8;2012-09-09 00:00:00;2012-09-21 00:00:00;2012-09-16 00:00:00;5;True;SO47792;;10-4030-016207;16207;;8;14215;14215;1;7373;531531Vi38180;;2443.35;195.468;61.0838;2699.9018;;{7F84806D-1202-4671-A86F-DFB769211A8A};2012-09-16 00:00:00
47793;8;2012-09-09 00:00:00;2012-09-21 00:00:00;2012-09-16 00:00:00;5;True;SO47793;;10-4030-014716;14716;;7;11551;11551;1;4089;1231536Vi21487;;2443.35;195.468;61.0838;2699.9018;;{3A548626-BFEB-4036-BC39-64B0AEF76E07};2012-09-16 00:00:00
47794;8;2012-09-09 00:00:00;2012-09-21 00:00:00;2012-09-16 00:00:00;5;True;SO47794;;10-4030-020375;20375;;6;28443;28443;1;7351;1233320Vi38108;5509;2071.4196;165.7136;51.7855;2288.9187;;{485426BF-24B0-4684-8909-3B3CE2F83EE6};2012-09-16 00:00:00
47795;8;2012-09-09 00:00:00;2012-09-21 00:00:00;2012-09-16 00:00:00;5;True;SO47795;;10-4030-022004;22004;;9;27911;27911;1;7593;233976Vi39340;5507;2181.5625;174.525;54.5391;2410.6266;;{1E2CA012-B632-43AC-8B54-18252FF843AC};2012-09-16 00:00:00
47796;8;2012-09-09 00:00:00;2012-09-21 00:00:00;2012-09-16 00:00:00;5;True;SO47796;;10-4030-021979;21979;;9;28290;28290;1;177;234950Vi951;5507;2181.5625;174.525;54.5391;2410.6266;;{DD01CE85-FB16-48C3-A770-B7C0AFC20504};2012-09-16 00:00:00
47797;8;2012-09-09 00:00:00;2012-09-21 00:00:00;2012-09-16 00:00:00;5;True;SO47797;;10-4030-021986;21986;;9;19737;19737;1;15594;234955Vi80575;5507;2181.5625;174.525;54.5391;2410.6266;;{A64C282F-2539-4E55-8D02-28A0932BB0B9};2012-09-16 00:00:00
47798;8;2012-09-09 00:00:00;2012-09-21 00:00:00;2012-09-16 00:00:00;5;True;SO47798;;10-4030-013000;13000;;9;21947;21947;1;7920;435751Vi40982;5507;2071.4196;165.7136;51.7855;2288.9187;;{C3F5D7CE-CD1C-4D0E-8C00-68534FF9DC69};2012-09-16 00:00:00
47799;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47799;;10-4030-012264;12264;;10;19915;19915;1;1628;431379Vi8354;5523;2049.0982;163.9279;51.2275;2264.2536;;{29E2287F-08B2-4450-BE56-4810DADEDD34};2012-09-17 00:00:00
47800;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47800;;10-4030-014798;14798;;7;21409;21409;1;7824;531556Vi40519;;2181.5625;174.525;54.5391;2410.6266;;{944A80BE-12C3-4C71-AA2B-36723F85A3CE};2012-09-17 00:00:00
47801;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47801;;10-4030-020555;20555;;8;11913;11913;1;15012;732647Vi77697;;782.99;62.6392;19.5748;865.204;;{0A483342-7250-445F-9F12-C73BA872F094};2012-09-17 00:00:00
47802;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47802;;10-4030-020850;20850;;10;23927;23927;1;8384;632653Vi43426;5523;782.99;62.6392;19.5748;865.204;;{F38F9AE9-F45C-48E6-A496-DF20122AB042};2012-09-17 00:00:00
47803;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47803;;10-4030-022000;22000;;9;28823;28823;1;14988;1233975Vi77586;5518;2181.5625;174.525;54.5391;2410.6266;;{08AA6A96-91E9-4B24-8054-7A244AEF3443};2012-09-17 00:00:00
47804;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47804;;10-4030-022178;22178;;9;12500;12500;1;5663;333988Vi29645;5518;2443.35;195.468;61.0838;2699.9018;;{658F84E5-7D93-47B7-A2CF-AF4AA5FC8586};2012-09-17 00:00:00
47805;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47805;;10-4030-022198;22198;;9;28406;28406;1;17927;633996Vi92978;5518;2181.5625;174.525;54.5391;2410.6266;;{E9C975AE-EDFB-43DA-9CCD-D84206BC243E};2012-09-17 00:00:00
47806;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47806;;10-4030-015348;15348;;1;25476;25476;1;5308;534516Vi27733;;782.99;62.6392;19.5748;865.204;;{64BF76E4-A20F-49EB-8AB0-A9F3C498CFC3};2012-09-17 00:00:00
47807;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47807;;10-4030-016575;16575;;10;28063;28063;1;809;935722Vi4091;5523;2181.5625;174.525;54.5391;2410.6266;;{D9066CE7-A0F6-41D8-AC41-1D6E10B8B503};2012-09-17 00:00:00
47808;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47808;;10-4030-026161;26161;;9;18198;18198;1;13851;436006Vi71800;5518;782.99;62.6392;19.5748;865.204;;{2F58429D-6586-4BEE-B9A4-25BE8DEAE417};2012-09-17 00:00:00
47809;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47809;;10-4030-026187;26187;;9;23795;23795;1;15254;436010Vi78888;5518;782.99;62.6392;19.5748;865.204;;{EB7C41EB-655C-41E4-A944-D4E3948B90BB};2012-09-17 00:00:00
47810;8;2012-09-10 00:00:00;2012-09-22 00:00:00;2012-09-17 00:00:00;5;True;SO47810;;10-4030-026204;26204;;9;20426;20426;1;5855;736016Vi30553;5518;782.99;62.6392;19.5748;865.204;;{D042778A-B817-410B-B05E-85177BB7B204};2012-09-17 00:00:00
47811;8;2012-09-11 00:00:00;2012-09-23 00:00:00;2012-09-18 00:00:00;5;True;SO47811;;10-4030-012271;12271;;10;15818;15818;1;18013;1131380Vi93458;5534;2071.4196;165.7136;51.7855;2288.9187;;{9DF21133-9D48-42BE-9866-6D2076480137};2012-09-18 00:00:00
47812;8;2012-09-11 00:00:00;2012-09-23 00:00:00;2012-09-18 00:00:00;5;True;SO47812;;10-4030-016252;16252;;8;23821;23821;1;10293;931532Vi53117;;2181.5625;174.525;54.5391;2410.6266;;{7997FFE5-FEFD-42D6-AA80-5BFEE31267FA};2012-09-18 00:00:00
47813;8;2012-09-11 00:00:00;2012-09-23 00:00:00;2012-09-18 00:00:00;5;True;SO47813;;10-4030-014098;14098;;1;19728;19728;1;5548;531965Vi29058;;1000.4375;80.035;25.0109;1105.4834;;{9257D207-4471-425E-81FA-5A9EA55F36EE};2012-09-18 00:00:00
47814;8;2012-09-11 00:00:00;2012-09-23 00:00:00;2012-09-18 00:00:00;5;True;SO47814;;10-4030-026338;26338;;4;12691;12691;1;9743;233318Vi50212;;2049.0982;163.9279;51.2275;2264.2536;;{8A2415E3-FC0F-4507-9187-264A4B5C14AC};2012-09-18 00:00:00
